Hotelname,reservationno,ArrivalDate,DepartureDate,RoomNights,RoomRevenue,CurrencyCode,Channel,Guest Region,firstname,lastname,Guest Email
Cherry,14037408,8/5/2019 0:00,8/6/2019 0:00,1,6490.26,THB,OTA,Asia,Casey,Thomas,Timothy.K@xfinity.com
Cherry,14759631,11/10/2019 0:00,11/13/2019 0:00,3,184140.23,THB,Direct,China,Daniel,Richard,DGilbert@xfinity.com
Cherry,14981998,11/26/2019 0:00,11/28/2019 0:00,2,10473.34,THB,OTA,Asia,Daniel,Richard,
Cherry,14999351,11/28/2019 0:00,11/29/2019 0:00,1,10660,THB,Direct,Asia,Daniel,Richard,
Cherry,12917968,1/28/2019 0:00,1/29/2019 0:00,1,8953.08,THB,OTA,China,Daniel,Richard,Kevin.B@gmail.com
Cherry,12920388,1/29/2019 0:00,1/31/2019 0:00,2,13094.64,THB,Direct,China,Daniel,Richard,Kevin.B@gmail.com
Cherry,14179135,7/18/2019 0:00,7/20/2019 0:00,2,15420.28,THB,OTA,China,Lance,Lopez,LLopez@verizon.com
Cherry,14192617,7/20/2019 0:00,7/21/2019 0:00,1,7921.75,THB,OTA,China,Lance,Lopez,LLopez@verizon.com
Cherry,14197812,7/21/2019 0:00,7/22/2019 0:00,1,9192.38,THB,OTA,China,Lance,Lopez,LLopez@verizon.com
Cherry,14197837,7/21/2019 0:00,7/22/2019 0:00,1,9582.38,THB,OTA,China,Lance,Lopez,LLopez@verizon.com
Cherry,14069587,7/29/2019 0:00,7/31/2019 0:00,2,9910.6,THB,Direct,North America,Derek,Peterson,DPeterson@xfinity.com
Cherry,13227425,2/20/2019 0:00,2/21/2019 0:00,1,6429.6,THB,Direct,China,Brian,Fisher,
Cherry,12653548,1/8/2019 0:00,1/12/2019 0:00,4,32308,THB,Direct,Asia,Seth,Marshall,
Cherry,13327468,3/12/2019 0:00,3/14/2019 0:00,2,108586.84,THB,Direct,Asia,Sarah,Carter,Wagner.Sarah@yandex.com
Cherry,21805856,11/25/2022 0:00,11/27/2022 0:00,2,17839.26,THB,Web,Asia,Michael,Moore,Rivas_Michael63@xfinity.com
Cherry,15536966,11/16/2022 0:00,11/18/2022 0:00,2,25024,THB,Direct,Europe,Amanda,Fox,AmandaMyers@att.com
Cherry,18485630,7/6/2022 0:00,7/7/2022 0:00,1,2926,THB,Web,Thailand,Joshua,Delacruz,JoshuaPatrick@xfinity.com
Cherry,13051854,1/27/2019 0:00,1/31/2019 0:00,4,59898.24,THB,Direct,China,Martin,Mcknight,Mcknight.Martin17@comcast.net
Cherry,14175379,8/18/2019 0:00,8/22/2019 0:00,4,36778.04,THB,Direct,China,Robert,Chung,Robert_Wagner78@att.com
Cherry,13124500,2/5/2019 0:00,2/7/2019 0:00,2,66492.56,THB,OTA,Asia,Robert,Chung,
Cherry,13621026,4/10/2019 0:00,4/12/2019 0:00,2,13428.72,THB,Direct,Middle East,Victoria,,
Cherry,18515387,7/9/2022 0:00,7/11/2022 0:00,2,22950.62,THB,Direct,Asia,Mr.,Wright,MWright51@aol.com
Cherry,13125878,2/7/2019 0:00,2/8/2019 0:00,1,21283.81,THB,Direct,China,William,Velez,William.Duncan26@hotmail.com
Cherry,17972406,3/13/2022 0:00,3/15/2022 0:00,2,31811.48,THB,OTA,Thailand,Jonathan,Torres,Kelly_Jonathan@zoho.com
Cherry,21544462,12/18/2022 0:00,12/19/2022 0:00,1,0,THB,Direct,Thailand,Erik,Young,EYoung@gmail.com
Cherry,14564009,9/27/2019 0:00,9/29/2019 0:00,2,12472.92,THB,Web,North America,Brittany,Smith,BSmith32@yandex.com
Cherry,14801731,10/26/2019 0:00,10/27/2019 0:00,1,6050.5,THB,Direct,North America,Jennifer,Barton,
Cherry,14804188,10/27/2019 0:00,10/28/2019 0:00,1,6050.5,THB,Direct,North America,Jennifer,Barton,
Cherry,17942612,3/24/2022 0:00,3/26/2022 0:00,2,17963.54,THB,Direct,Asia,Judy,Lucero,Judy.Lucero94@protonmail.com
Cherry,21239409,8/28/2022 0:00,8/30/2022 0:00,2,8660,THB,Web,Europe,Stephanie,Schmidt,Mccoy_Stephanie@zoho.com
Cherry,17995453,3/25/2022 0:00,3/26/2022 0:00,1,4310.7,THB,Direct,Thailand,Amy,Green,AmyLee70@att.com
Cherry,13879891,5/28/2019 0:00,5/29/2019 0:00,1,4955.3,THB,Direct,China,Phyllis,Dunn,PDunn@aol.com
Cherry,13878923,5/29/2019 0:00,5/31/2019 0:00,2,9910.6,THB,Direct,China,Phyllis,Dunn,PDunn@aol.com
Cherry,21721108,12/12/2022 0:00,12/15/2022 0:00,3,51053.58,THB,Direct,Thailand,Robert,Chung,RobertGonzalez@hotmail.com
Cherry,16560889,1/4/2022 0:00,1/7/2022 0:00,3,-530.34,THB,Direct,Thailand,Jenna,Harrington,Castillo.Jenna@yahoo.com
Cherry,17865864,2/21/2022 0:00,2/23/2022 0:00,2,9067.23,THB,Direct,Thailand,Karen,Harris,Karen_H@protonmail.com
Cherry,17880901,2/23/2022 0:00,2/26/2022 0:00,3,14195.79,THB,Direct,Thailand,Karen,Harris,Karen_H@protonmail.com
Cherry,17959002,3/15/2022 0:00,3/16/2022 0:00,1,3815.67,THB,Direct,Thailand,Karen,Harris,Karen_H@protonmail.com
Cherry,18301000,5/18/2022 0:00,5/19/2022 0:00,1,3419.04,THB,Direct,Thailand,Karen,Harris,Karen_H@protonmail.com
Cherry,21398135,9/22/2022 0:00,9/24/2022 0:00,2,7631.34,THB,Direct,Thailand,Karen,Harris,Karen_H@protonmail.com
Cherry,21677207,11/4/2022 0:00,11/5/2022 0:00,1,5946.42,THB,Direct,Thailand,Karen,Harris,Karen_H@protonmail.com
Cherry,14626692,9/28/2019 0:00,9/30/2019 0:00,2,15293.51,THB,Direct,Thailand,Tracy,Escobar,
Cherry,21776240,11/22/2022 0:00,11/24/2022 0:00,2,35085.09,THB,Direct,Thailand,Mark,Garcia,MarkMD62@mail.com
Cherry,14737547,11/6/2019 0:00,11/7/2019 0:00,1,8793.8,THB,OTA,Thailand,Brooke,Martin,BMartin@aol.com
Cherry,21919075,12/12/2022 0:00,12/18/2022 0:00,6,22795.62,THB,Web,Europe,Victoria,Herman,Vargas.Victoria86@mail.com
Cherry,13494406,3/20/2019 0:00,3/21/2019 0:00,1,10560,THB,Direct,Thailand,Amanda,Fox,
Cherry,14028388,6/23/2019 0:00,6/27/2019 0:00,4,40128.16,THB,Direct,North America,Kevin,Lee,
Cherry,14196255,10/19/2019 0:00,10/21/2019 0:00,2,15724.32,THB,OTA,Asia,Thomas,Morales,TJohnson28@mail.com
Cherry,18261707,5/14/2022 0:00,5/15/2022 0:00,1,14511.44,THB,OTA,Thailand,Jamie,Smith,JSmith@gmail.com
Cherry,13164559,3/29/2019 0:00,3/31/2019 0:00,2,34226.08,THB,OTA,Asia,Brianna,Malone,Montgomery.Brianna@xfinity.com
Cherry,13477478,4/18/2019 0:00,4/20/2019 0:00,2,36198.59,THB,Web,Thailand,Brianna,Malone,MarieSullivan@yahoo.com
Cherry,14877731,12/29/2019 0:00,12/31/2019 0:00,2,42212.36,THB,OTA,Asia,Aaron,Miller,Aaron_Miller@hotmail.com
Cherry,13909512,10/12/2019 0:00,10/13/2019 0:00,1,7348.71,THB,Direct,Thailand,Roy,Murphy,RMurphy52@yahoo.com
Cherry,17677563,1/10/2022 0:00,1/11/2022 0:00,1,10780.81,THB,Direct,Thailand,Roy,Murphy,
Cherry,14591985,11/22/2019 0:00,11/23/2019 0:00,1,8799.29,THB,Web,Asia,Roy,Murphy,Amy.Khan@zoho.com
Cherry,13376497,4/28/2019 0:00,4/30/2019 0:00,2,13524.5,THB,OTA,Asia,Roy,Murphy,
Cherry,12396342,2/9/2019 0:00,2/11/2019 0:00,2,24504.98,THB,Direct,Asia,Roy,Murphy,Brooke.Mccarty@protonmail.com
Cherry,13573854,4/26/2019 0:00,5/4/2019 0:00,8,66007.78,THB,Web,Asia,Roy,Murphy,Herman.Kelsey34@mail.com
Cherry,17701775,1/14/2022 0:00,1/16/2022 0:00,2,6957.38,THB,Direct,Thailand,Dakota,Ponce,DakotaPonce45@yandex.com
Cherry,21325363,9/7/2022 0:00,9/11/2022 0:00,4,14841.45,THB,Direct,Thailand,Dawn,Adams,
Cherry,14112628,7/30/2019 0:00,7/31/2019 0:00,1,0,THB,OTA,Thailand,Cynthia,Meadows,CMeadows@hotmail.com
Cherry,21250764,8/20/2022 0:00,8/21/2022 0:00,1,5054.76,THB,Direct,Thailand,Patrick,Curry,
Cherry,21705402,11/6/2022 0:00,11/8/2022 0:00,2,32709.84,THB,Web,Thailand,Patricia,Serrano,Green.Patricia@aol.com
Cherry,19214887,11/7/2022 0:00,11/12/2022 0:00,5,57601.99,THB,Web,North America,Diane,Rose,Diane_B@xfinity.com
Cherry,18538439,7/1/2022 0:00,7/4/2022 0:00,3,25028.64,THB,OTA,Thailand,Michael,Moore,MGibson36@hotmail.com
Cherry,13946388,6/23/2019 0:00,6/27/2019 0:00,4,40128.16,THB,Direct,North America,Christopher,Cabrera,
Cherry,12789748,1/24/2019 0:00,1/27/2019 0:00,3,24760.74,THB,OTA,Middle East,Brandon,Taylor,
Cherry,12897412,3/13/2019 0:00,3/17/2019 0:00,4,27841.4,THB,Direct,Europe,Jesse,Wright,Jesse.S@yandex.com
Cherry,21182513,11/2/2022 0:00,11/7/2022 0:00,5,42015.17,THB,OTA,North America,Jesse,Wright,FaithDavis@yahoo.com
Cherry,12485180,1/11/2019 0:00,1/13/2019 0:00,2,19533,THB,OTA,North America,Richard,Holt,RFerguson@protonmail.com
Cherry,14744386,12/28/2019 0:00,12/31/2019 0:00,3,102000,THB,OTA,Europe,Jimmy,Burch,Jimmy.Burch21@yahoo.com
Cherry,12868592,1/24/2019 0:00,1/27/2019 0:00,3,33946.76,THB,OTA,Europe,Kyle,Singh,Singh_Kyle@hotmail.com
Cherry,14488771,11/25/2019 0:00,11/26/2019 0:00,1,13070.92,THB,Direct,North America,Tammy,Delgado,Hill_Tammy@zoho.com
Cherry,14488778,11/26/2019 0:00,11/28/2019 0:00,2,18530,THB,Direct,North America,Tammy,Delgado,Hill_Tammy@zoho.com
Cherry,14529431,11/22/2019 0:00,11/27/2019 0:00,5,43816.1,THB,Direct,Europe,Mrs.,Williams,Riggs.Mrs.@mail.com
Cherry,13160640,4/12/2019 0:00,4/15/2019 0:00,3,19743.75,THB,Direct,Europe,Cody,Smith,Smith.Cody@comcast.net
Cherry,14664223,10/16/2019 0:00,10/19/2019 0:00,5,72621.21,THB,Direct,Oceania,Stephen,Brown,Stephen_Dickerson@att.com
Cherry,13251552,3/3/2019 0:00,3/7/2019 0:00,4,34845.32,THB,Web,North America,Kimberly,Perez,Kimberly.Olson@xfinity.com
Cherry,13422784,3/7/2019 0:00,3/8/2019 0:00,1,10178.55,THB,Direct,North America,Kimberly,Perez,Kimberly.Olson@xfinity.com
Cherry,18767128,7/31/2022 0:00,8/3/2022 0:00,3,43098.33,THB,Direct,North America,Alec,Johnson,Alec.Johnson67@yahoo.com
Cherry,13345971,12/7/2019 0:00,12/12/2019 0:00,5,33139.75,THB,Direct,Europe,Jasmin,Schultz,Jasmin.Schultz@outlook.com
Cherry,14558817,9/15/2019 0:00,9/22/2019 0:00,7,38327.89,THB,Direct,Europe,Henry,Atkins,HAtkins@mail.com
Cherry,13056532,1/7/2019 0:00,1/8/2019 0:00,1,18449.23,THB,OTA,North America,Stephen,Brown,Stephen.B83@gmail.com
Cherry,13660072,4/16/2019 0:00,4/20/2019 0:00,4,38190,THB,Direct,Oceania,Ashley,Hall,
Cherry,14436898,10/22/2019 0:00,10/26/2019 0:00,3,18640.53,THB,Direct,Europe,Ashley,Hall,Michael.C@mail.com
Cherry,13805273,5/13/2019 0:00,5/15/2019 0:00,2,15133.86,THB,Direct,Europe,Craig,Oconnor,
Cherry,21368969,10/15/2022 0:00,10/16/2022 0:00,1,0,THB,Direct,Thailand,Michael,Moore,Michael.Johnson@outlook.com
Cherry,14863773,11/16/2019 0:00,11/18/2019 0:00,2,0,THB,Direct,Europe,Michael,Moore,JJacobs70@hotmail.com
Cherry,14863838,11/18/2019 0:00,11/19/2019 0:00,1,0,THB,Direct,Europe,Michael,Moore,JJacobs70@hotmail.com
Cherry,12694447,1/3/2019 0:00,1/5/2019 0:00,2,34129.24,THB,OTA,South America,Michael,Moore,Raymond_Hawkins@verizon.com
Cherry,12767123,1/5/2019 0:00,1/6/2019 0:00,1,12480.2,THB,OTA,South America,Michael,Moore,Raymond_Hawkins@verizon.com
Cherry,12644299,5/27/2019 0:00,5/29/2019 0:00,2,10247.58,THB,Direct,North America,Michael,Moore,AdamDay@mail.com
Cherry,18567285,8/19/2022 0:00,8/21/2022 0:00,2,20117.94,THB,Direct,Europe,Michael,Moore,LMorgan@hotmail.com
Cherry,13007253,10/31/2019 0:00,11/3/2019 0:00,3,33732.18,THB,OTA,North America,Michael,Moore,
Cherry,21650959,11/26/2022 0:00,11/29/2022 0:00,3,32207.4,THB,Direct,Europe,Michael,Moore,Dr._Martinez@hotmail.com
Cherry,18269183,8/27/2022 0:00,8/29/2022 0:00,2,10646,THB,Direct,North America,James,Hill,James_Bentley@xfinity.com
Cherry,21228669,8/19/2022 0:00,8/21/2022 0:00,2,17869.74,THB,OTA,Asia,Jessica,Cole,Jessica.Day@yahoo.com
Cherry,12965395,1/2/2019 0:00,1/4/2019 0:00,2,75468.15,THB,Direct,North America,Douglas,MD,Douglas.MD@protonmail.com
Cherry,17982738,7/27/2022 0:00,7/30/2022 0:00,3,37790.01,THB,Direct,North America,Anthony,Moss,
Cherry,13844321,7/18/2019 0:00,7/20/2019 0:00,2,15133.86,THB,Direct,North America,Michael,Moore,MReed19@protonmail.com
Cherry,13865860,7/18/2019 0:00,7/20/2019 0:00,2,15133.86,THB,Direct,North America,Michael,Moore,
Cherry,14673909,10/4/2019 0:00,10/7/2019 0:00,3,28657.65,THB,Direct,Asia,Michael,Moore,
Cherry,21698122,11/4/2022 0:00,11/6/2022 0:00,2,31747.12,THB,OTA,North America,Michael,Moore,Davis.Lucas@mail.com
Cherry,13130855,2/2/2019 0:00,2/6/2019 0:00,4,110112.64,THB,OTA,South America,Natasha,Blankenship,
Cherry,21185030,12/4/2022 0:00,12/6/2022 0:00,2,12870.1,THB,Direct,North America,Allison,Jimenez,Allison_J76@gmail.com
Cherry,18544114,10/20/2022 0:00,10/23/2022 0:00,3,13037.25,THB,Direct,North America,Allison,Jimenez,TonyaTaylor81@outlook.com
Cherry,14958336,12/23/2019 0:00,12/26/2019 0:00,3,46725.87,THB,Direct,Europe,Allison,Jimenez,Higgins.Jennifer@yandex.com
Cherry,13442868,7/14/2019 0:00,7/16/2019 0:00,2,19415.18,THB,Direct,North America,Allison,Jimenez,Love_Glenn33@zoho.com
Cherry,18505815,11/22/2022 0:00,11/25/2022 0:00,3,20887.92,THB,Direct,North America,Allison,Jimenez,Salinas.Joshua32@aol.com
Cherry,21153222,9/27/2022 0:00,9/29/2022 0:00,2,21598,THB,Direct,Europe,Allison,Jimenez,JAllen93@yahoo.com
Cherry,21224278,12/13/2022 0:00,12/19/2022 0:00,6,88856.84,THB,OTA,N/A,Mary,Mendez,Mary_D@comcast.net
Cherry,18216747,5/13/2022 0:00,5/15/2022 0:00,2,11055.85,THB,Web,Oceania,Katelyn,Mendoza,Katelyn_Mendoza@outlook.com
Cherry,13679242,4/22/2019 0:00,4/23/2019 0:00,1,6724.47,THB,Direct,North America,Derrick,,
Cherry,14335766,8/12/2019 0:00,8/14/2019 0:00,2,12868.87,THB,Direct,North America,Derrick,,
Cherry,18184162,5/18/2022 0:00,5/22/2022 0:00,4,34446.35,THB,Web,Thailand,Timothy,Horn,Pierce_Timothy86@verizon.com
Cherry,13333138,5/8/2019 0:00,5/10/2019 0:00,2,8764.86,THB,Direct,Europe,Timothy,Horn,Gregory_Green32@comcast.net
Cherry,21136502,8/10/2022 0:00,8/13/2022 0:00,3,27948.78,THB,Direct,Asia,Timothy,Horn,TaylorGordon94@zoho.com
Cherry,18388646,11/18/2022 0:00,11/23/2022 0:00,5,32200.24,THB,Direct,Europe,Adam,Day,Adam.B77@yahoo.com
Cherry,17777647,4/1/2022 0:00,4/3/2022 0:00,2,13773.64,THB,Direct,North America,Arthur,Evans,Arthur_Evans@comcast.net
Cherry,12760493,4/6/2019 0:00,4/10/2019 0:00,4,12673.93,THB,Direct,Europe,Arthur,Evans,Hunter_Adkins97@att.com
Cherry,21364451,9/21/2022 0:00,9/22/2022 0:00,1,5500.59,THB,Direct,Europe,Arthur,Evans,Kyle_Brown@verizon.com
Cherry,21234287,8/24/2022 0:00,8/27/2022 0:00,3,13795.47,THB,Direct,Europe,Arthur,Evans,
Cherry,18278674,5/20/2022 0:00,5/22/2022 0:00,2,15042.19,THB,OTA,North America,Arthur,Evans,Mrs.DVM54@outlook.com
Cherry,21372615,11/13/2022 0:00,11/17/2022 0:00,4,31769.4,THB,Web,North America,Arthur,Evans,Rachel_D@aol.com
Cherry,14076620,7/15/2019 0:00,7/18/2019 0:00,3,22560,THB,Direct,Europe,Arthur,Evans,NancyWhite@att.com
Cherry,14079966,10/19/2019 0:00,10/24/2019 0:00,4,31967.4,THB,OTA,North America,Arthur,Evans,Ramirez_Jamie22@aol.com
Cherry,18351473,10/18/2022 0:00,10/19/2022 0:00,1,5829.15,THB,Direct,Europe,Arthur,Evans,Adams_Maxwell@outlook.com
Cherry,18351478,10/19/2022 0:00,10/21/2022 0:00,2,16492.52,THB,Direct,Europe,Arthur,Evans,Adams_Maxwell@outlook.com
Cherry,14666117,10/3/2019 0:00,10/4/2019 0:00,1,9512.59,THB,Direct,Oceania,Arthur,Evans,
Cherry,18046952,8/5/2022 0:00,8/9/2022 0:00,4,20078.84,THB,Direct,Europe,John,Matthews,
Cherry,17906753,6/21/2022 0:00,6/22/2022 0:00,1,0,THB,Direct,Thailand,Samuel,Zavala,Samuel.Nguyen23@verizon.com
Cherry,18295393,6/4/2022 0:00,6/7/2022 0:00,3,9781.66,THB,Web,North America,Justin,Webb,JCarter47@mail.com
Cherry,12789464,6/5/2019 0:00,6/8/2019 0:00,3,12287.97,THB,Direct,North America,Ronald,Alvarez,RDonovan@verizon.com
Cherry,13459347,4/9/2019 0:00,4/13/2019 0:00,4,46278.39,THB,Web,North America,Jon,DDS,JonDDS@outlook.com
Cherry,13784038,6/7/2019 0:00,6/10/2019 0:00,3,18458.79,THB,OTA,Asia,John,Matthews,JohnMiller90@gmail.com
Cherry,13000874,2/2/2019 0:00,2/5/2019 0:00,3,33582.3,THB,Direct,Europe,Charles,Taylor,Charles_Taylor@gmail.com
Cherry,18580680,7/7/2022 0:00,7/10/2022 0:00,3,16575.57,THB,Direct,North America,Bryan,Perez,Bryan.P@aol.com
Cherry,13411151,10/28/2019 0:00,11/1/2019 0:00,4,24848.24,THB,Direct,Europe,Gregory,Green,GGilbert@yandex.com
Cherry,14908027,12/15/2019 0:00,12/17/2019 0:00,2,0,THB,Direct,North America,Linda,Hines,
Cherry,11201157,2/6/2019 0:00,2/10/2019 0:00,4,88614.58,THB,Web,North America,Dominique,Weber,
Cherry,21523434,12/2/2022 0:00,12/5/2022 0:00,3,24473.64,THB,Direct,Europe,Brianna,Malone,Brianna.S86@xfinity.com
Cherry,13840949,6/23/2019 0:00,6/24/2019 0:00,1,6256.71,THB,Web,Europe,Brianna,Malone,JohnathanRichards30@att.com
Cherry,13513713,8/21/2019 0:00,8/24/2019 0:00,3,15080.73,THB,Direct,Europe,Brianna,Malone,Riley.Jonathan@mail.com
Cherry,13121311,3/2/2019 0:00,3/10/2019 0:00,8,59015.98,THB,Direct,Europe,Brandon,Taylor,Villegas_Brandon@xfinity.com
Cherry,13683500,9/18/2019 0:00,9/21/2019 0:00,3,15080.73,THB,Direct,North America,Jennifer,Barton,Jennifer.Moody@att.com
Cherry,13329362,4/19/2019 0:00,4/26/2019 0:00,7,45302.11,THB,Direct,Europe,Jennifer,Barton,Gary.B@yahoo.com
Cherry,21536881,10/10/2022 0:00,10/20/2022 0:00,10,126522.41,THB,OTA,Europe,David,Mcgee,
Cherry,18101417,4/19/2022 0:00,4/23/2022 0:00,4,26122.32,THB,OTA,Oceania,Bryan,Perez,BBrown@yahoo.com
Cherry,14101414,7/13/2019 0:00,7/16/2019 0:00,3,12287.97,THB,Direct,Europe,Brittney,West,Brittney_West@outlook.com
Cherry,19232912,11/6/2022 0:00,11/10/2022 0:00,4,29675.26,THB,Web,North America,Robert,Chung,
Cherry,14196856,12/21/2019 0:00,12/24/2019 0:00,3,46938.15,THB,Web,North America,James,Hill,James.Palmer54@hotmail.com
Cherry,18705240,8/7/2022 0:00,8/8/2022 0:00,1,5770.13,THB,OTA,North America,Micheal,Randolph,MichealRandolph@comcast.net
Cherry,21547761,11/6/2022 0:00,11/9/2022 0:00,3,37742.01,THB,OTA,North America,Shannon,Tate,Shannon_W89@yandex.com
Cherry,12103634,1/8/2019 0:00,1/11/2019 0:00,3,22209.09,THB,Direct,North America,Brian,Fisher,
Cherry,21274663,12/25/2022 0:00,12/27/2022 0:00,2,18632.52,THB,Direct,Thailand,Kenneth,Powell,Kenneth_Powell16@mail.com
Cherry,12794619,1/13/2019 0:00,1/17/2019 0:00,4,24601.33,THB,Direct,North America,Maria,Murray,MariaMurray@yandex.com
Cherry,21136520,8/9/2022 0:00,8/13/2022 0:00,4,18632.52,THB,Direct,Asia,Jennifer,Barton,JVillegas@xfinity.com
Cherry,13796923,10/19/2019 0:00,10/22/2019 0:00,3,19870.11,THB,Direct,North America,Joseph,Yu,Marshall_Joseph@yandex.com
Cherry,14979561,11/25/2019 0:00,11/27/2019 0:00,2,18087.2,THB,OTA,North America,Alexander,Bass,Allen.Alexander@comcast.net
Cherry,17701052,2/5/2022 0:00,2/10/2022 0:00,5,30035.88,THB,Direct,North America,Johnny,Brooks,Brooks_Johnny44@hotmail.com
Cherry,13940743,6/9/2019 0:00,6/14/2019 0:00,5,44959.35,THB,Direct,North America,Johnny,Brooks,Jackson_Alicia65@hotmail.com
Cherry,13248515,6/1/2019 0:00,6/4/2019 0:00,3,5342.01,THB,Direct,North America,Teresa,Maldonado,
Cherry,15056486,12/7/2019 0:00,12/8/2019 0:00,1,8530,THB,Web,Europe,Teresa,Maldonado,Campbell.Teresa@verizon.com
Cherry,17186534,4/29/2022 0:00,4/30/2022 0:00,1,4345.75,THB,Direct,South America,Richard,Holt,
Cherry,12883919,1/23/2019 0:00,1/26/2019 0:00,3,31702.04,THB,OTA,Europe,Roger,Johnson,Roger_J@protonmail.com
Cherry,18382068,12/20/2022 0:00,12/23/2022 0:00,3,29861.03,THB,Web,North America,Jamie,Smith,JamieJohnson52@comcast.net
Cherry,14776965,10/22/2019 0:00,10/25/2019 0:00,2,22353.3,THB,Direct,Europe,Thomas,Morales,Thomas.Todd@outlook.com
Cherry,13060086,1/8/2019 0:00,1/10/2019 0:00,2,30466.63,THB,Direct,Europe,Debra,Fuller,Cabrera_Debra@aol.com
Cherry,13379825,3/7/2019 0:00,3/9/2019 0:00,2,7888.7,THB,Direct,Europe,Debra,Fuller,Anthony.J@gmail.com
Cherry,13379826,3/9/2019 0:00,3/10/2019 0:00,2,7888.7,THB,Direct,Europe,Debra,Fuller,Anthony.J@gmail.com
Cherry,14523289,9/20/2019 0:00,9/24/2019 0:00,4,30814.71,THB,Web,North America,Alexander,Bass,AMejia@gmail.com
Cherry,15012781,12/20/2019 0:00,12/22/2019 0:00,2,26254.32,THB,Direct,North America,Ethan,Salas,
Cherry,21553146,11/27/2022 0:00,12/1/2022 0:00,4,36505.05,THB,Web,North America,Daniel,Richard,Daniel.Malone@zoho.com
Cherry,18282125,9/17/2022 0:00,9/20/2022 0:00,3,17739.9,THB,OTA,North America,Dustin,Luna,Luna_Dustin@comcast.net
Cherry,21768369,12/25/2022 0:00,12/26/2022 0:00,1,12580.79,THB,Direct,Europe,Robert,Chung,Robert_Leonard@outlook.com
Cherry,22030744,12/28/2022 0:00,12/30/2022 0:00,2,57961.48,THB,Direct,Europe,Robert,Chung,Robert_Leonard@outlook.com
Cherry,13189664,3/10/2019 0:00,3/12/2019 0:00,2,16828.89,THB,OTA,North America,Jennifer,Barton,Hayes.Jennifer18@verizon.com
Cherry,14786516,11/17/2019 0:00,11/22/2019 0:00,5,43184.6,THB,OTA,North America,Jennifer,Barton,Chang_Kevin@att.com
Cherry,14497227,12/26/2019 0:00,12/29/2019 0:00,3,76207.95,THB,Direct,North America,Joanna,Schmidt,
Cherry,14781064,11/25/2019 0:00,11/27/2019 0:00,2,14702.06,THB,Direct,North America,Ronald,Alvarez,Ronald_R@xfinity.com
Cherry,12982079,3/14/2019 0:00,3/17/2019 0:00,3,20448.96,THB,Direct,Europe,Monica,Gibbs,Monica.G@att.com
Cherry,13739845,10/5/2019 0:00,10/9/2019 0:00,4,19821.2,THB,Direct,Oceania,James,Hill,James.D44@xfinity.com
Cherry,13155396,2/25/2019 0:00,3/2/2019 0:00,5,38090.2,THB,Direct,Asia,Shannon,Tate,Shannon.C80@protonmail.com
Cherry,15165996,12/26/2019 0:00,12/29/2019 0:00,3,35337.66,THB,Direct,Europe,Maria,Murray,
Cherry,14294881,8/5/2019 0:00,8/7/2019 0:00,2,16576.91,THB,Web,Europe,Stephanie,Schmidt,Stephanie.W83@gmail.com
Cherry,14043769,7/8/2019 0:00,7/15/2019 0:00,7,51827.95,THB,Web,Asia,Stephanie,Schmidt,
Cherry,18487526,7/11/2022 0:00,7/19/2022 0:00,8,44201.52,THB,Direct,Asia,Stephanie,Schmidt,
Cherry,21615223,10/31/2022 0:00,11/8/2022 0:00,8,101488.8,THB,Direct,Asia,Stephanie,Schmidt,
Cherry,14192988,8/6/2019 0:00,8/9/2019 0:00,3,22716.92,THB,Direct,Europe,Mr.,Wright,Mr._D@yahoo.com
Cherry,12547205,2/11/2019 0:00,2/12/2019 0:00,1,6034.04,THB,Direct,Europe,Jessica,Cole,Jessica.Johnson@aol.com
Cherry,17747746,1/26/2022 0:00,1/28/2022 0:00,2,11918.13,THB,Web,Europe,Jessica,Cole,Nguyen_Michael@att.com
Cherry,18420975,6/8/2022 0:00,6/9/2022 0:00,1,5999,THB,OTA,Europe,Jessica,Cole,Nguyen_Michael@att.com
Cherry,21553687,12/27/2022 0:00,12/30/2022 0:00,3,34920.06,THB,Direct,North America,Lisa,Schroeder,Lisa.M@yahoo.com
Cherry,21786801,12/4/2022 0:00,12/5/2022 0:00,1,0,THB,Direct,Europe,Lisa,Schroeder,Cain_Lauren@comcast.net
Cherry,13711456,7/10/2019 0:00,7/13/2019 0:00,3,17264.46,THB,Direct,Europe,Christine,Norman,Norman_Christine@comcast.net
Cherry,14157178,7/14/2019 0:00,7/18/2019 0:00,4,22080.6,THB,Direct,Europe,Michael,Moore,Michael_A50@protonmail.com
Cherry,17989736,3/21/2022 0:00,3/25/2022 0:00,4,24826.96,THB,Direct,Europe,Christopher,Cabrera,ChristopherHolder30@aol.com
Cherry,21329849,9/11/2022 0:00,9/16/2022 0:00,5,29860.29,THB,Direct,Middle East,Donald,Hamilton,Donald.Jones24@mail.com
Cherry,21421344,9/30/2022 0:00,10/3/2022 0:00,3,26857.31,THB,OTA,Middle East,Lindsay,DVM,
Cherry,21616921,10/22/2022 0:00,10/25/2022 0:00,3,46367.2,THB,Direct,Europe,Michael,Moore,Michael_R@comcast.net
Cherry,14974704,12/28/2019 0:00,12/31/2019 0:00,3,69525.45,THB,OTA,Asia,Mr.,Wright,MHorne@zoho.com
Cherry,21190556,9/18/2022 0:00,9/19/2022 0:00,1,4556.65,THB,OTA,North America,Mr.,Wright,Kyle.P@protonmail.com
